policy_id,snapshot_date,issue_date,status,product_type,state,urbanicity,distribution_channel,payment_mode,autopay_flag,current_age,income_estimate,face_amount,annualized_premium,premium_paid_last_3m,missed_payment_count_6m,agent_touch_count_12m,cash_value,loan_balance,address_change_12m,beneficiary_change_12m,lapse_next_month
P10006,2024-10-01,2022-06-01,active,Universal Life,IL,urban,Agent,quarterly,1,43.3,59471.17,150000,166.31,124.73,0,2,175.33,0.0,0,1,0
P10006,2024-11-01,2022-06-01,active,Universal Life,IL,urban,Agent,quarterly,1,43.4,59471.17,150000,166.31,83.15,0,1,91.4,0.0,0,0,0
P10006,2024-12-01,2022-06-01,active,Universal Life,IL,urban,Agent,quarterly,1,43.5,59471.17,150000,166.31,124.73,0,1,159.41,0.0,0,0,0
P10007,2023-01-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.0,63727.41,500000,4061.98,1015.49,0,4,5878.34,0.0,0,0,0
P10007,2023-02-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.1,63727.41,500000,4061.98,1015.49,0,3,5062.32,0.0,0,0,0
P10007,2023-03-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.2,63727.41,500000,4061.98,1015.49,0,2,4031.76,0.0,0,0,0
P10007,2023-04-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.2,63727.41,500000,4061.98,1015.49,0,2,4969.35,0.0,0,0,0
P10007,2023-05-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.3,63727.41,500000,4061.98,677.0,0,2,4641.75,0.0,0,0,0
P10007,2023-06-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.4,63727.41,500000,4061.98,677.0,0,2,3669.48,0.0,0,1,0
P10007,2023-07-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.5,63727.41,500000,4061.98,1015.49,0,3,3255.06,0.0,0,0,0
P10007,2023-08-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.6,63727.41,500000,4061.98,677.0,0,2,6318.97,0.0,0,0,0
P10007,2023-09-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.7,63727.41,500000,4061.98,1015.49,0,2,6615.09,0.0,0,0,0
P10007,2023-10-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.8,63727.41,500000,4061.98,1015.49,1,2,2439.95,0.0,0,0,0
P10007,2023-11-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.8,63727.41,500000,4061.98,677.0,1,2,6445.76,0.0,0,0,0
P10007,2023-12-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,77.9,63727.41,500000,4061.98,1015.49,1,2,2834.63,0.0,0,0,0
P10007,2024-01-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.0,63727.41,500000,4061.98,677.0,1,2,4847.47,836.1,0,0,0
P10007,2024-02-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.1,63727.41,500000,4061.98,677.0,2,3,2565.8,0.0,1,0,0
P10007,2024-03-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.2,63727.41,500000,4061.98,1015.49,2,2,5197.64,0.0,0,0,0
P10007,2024-04-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.2,63727.41,500000,4061.98,1015.49,1,2,4797.2,0.0,0,1,0
P10007,2024-05-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.3,63727.41,500000,4061.98,677.0,1,2,6911.25,0.0,0,0,0
P10007,2024-06-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.4,63727.41,500000,4061.98,1015.49,0,2,5383.05,0.0,0,0,0
P10007,2024-07-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.5,63727.41,500000,4061.98,1015.49,0,2,4870.87,0.0,0,0,0
P10007,2024-08-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.6,63727.41,500000,4061.98,1015.49,0,3,4190.68,0.0,0,0,0
P10007,2024-09-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.7,63727.41,500000,4061.98,1015.49,0,2,3477.6,0.0,0,0,0
P10007,2024-10-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.8,63727.41,500000,4061.98,1015.49,0,3,7109.96,0.0,0,0,0
P10007,2024-11-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.8,63727.41,500000,4061.98,1015.49,0,2,6105.05,0.0,0,0,0
P10007,2024-12-01,2014-01-01,active,Indexed Universal Life,GA,suburban,Agent,monthly,0,78.9,63727.41,500000,4061.98,1015.49,1,5,4238.28,0.0,0,0,0
P10008,2023-01-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,54.8,24509.68,100000,526.4,87.73,0,2,0.0,0.0,0,0,0
P10008,2023-02-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,54.8,24509.68,100000,526.4,131.6,0,2,0.0,0.0,0,0,0
P10008,2023-03-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,54.9,24509.68,100000,526.4,131.6,0,2,0.0,0.0,0,0,0
P10008,2023-04-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.0,24509.68,100000,526.4,131.6,0,4,0.0,0.0,0,0,0
P10008,2023-05-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.1,24509.68,100000,526.4,131.6,0,3,0.0,0.0,0,1,0
P10008,2023-06-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.2,24509.68,100000,526.4,131.6,0,3,0.0,0.0,0,0,0
P10008,2023-07-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.2,24509.68,100000,526.4,87.73,0,4,0.0,0.0,0,0,0
P10008,2023-08-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.3,24509.68,100000,526.4,87.73,0,2,0.0,0.0,0,0,0
P10008,2023-09-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.4,24509.68,100000,526.4,131.6,0,2,0.0,0.0,0,0,0
P10008,2023-10-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.5,24509.68,100000,526.4,87.73,1,3,0.0,0.0,0,0,0
P10008,2023-11-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.6,24509.68,100000,526.4,87.73,1,3,0.0,0.0,0,0,0
P10008,2023-12-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.7,24509.68,100000,526.4,131.6,1,4,0.0,0.0,0,0,0
P10008,2024-01-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.8,24509.68,100000,526.4,131.6,1,4,0.0,0.0,0,0,0
P10008,2024-02-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.8,24509.68,100000,526.4,131.6,1,2,0.0,0.0,0,0,0
P10008,2024-03-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,55.9,24509.68,100000,526.4,131.6,2,3,0.0,0.0,0,0,0
P10008,2024-04-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.0,24509.68,100000,526.4,131.6,2,2,0.0,0.0,1,0,0
P10008,2024-05-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.1,24509.68,100000,526.4,131.6,2,2,0.0,0.0,0,0,0
P10008,2024-06-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.2,24509.68,100000,526.4,131.6,2,2,0.0,0.0,0,0,0
P10008,2024-07-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.2,24509.68,100000,526.4,131.6,1,2,0.0,0.0,0,0,0
P10008,2024-08-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.3,24509.68,100000,526.4,131.6,0,4,0.0,0.0,0,0,0
P10008,2024-09-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.4,24509.68,100000,526.4,131.6,0,3,0.0,0.0,0,0,0
P10008,2024-10-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.5,24509.68,100000,526.4,87.73,0,2,0.0,0.0,0,0,0
P10008,2024-11-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.6,24509.68,100000,526.4,131.6,0,2,0.0,0.0,0,0,0
P10008,2024-12-01,2020-04-01,active,Term Life,TX,urban,Broker,monthly,0,56.7,24509.68,100000,526.4,131.6,0,4,0.0,0.0,0,0,0
P10009,2023-01-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.2,65438.08,500000,3552.42,888.1,0,2,3467.66,0.0,0,0,0
P10009,2023-02-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.3,65438.08,500000,3552.42,888.1,0,1,4166.87,0.0,0,0,0
P10009,2023-03-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.4,65438.08,500000,3552.42,888.1,0,2,2938.05,0.0,0,0,0
P10009,2023-04-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.5,65438.08,500000,3552.42,888.1,0,2,3065.01,0.0,0,0,0
P10009,2023-05-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.6,65438.08,500000,3552.42,888.1,0,2,3163.54,0.0,0,0,0
P10009,2023-06-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.7,65438.08,500000,3552.42,888.1,1,1,1991.33,0.0,0,0,0
P10009,2023-07-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.8,65438.08,500000,3552.42,888.1,1,3,5430.64,0.0,1,0,0
P10009,2023-08-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.8,65438.08,500000,3552.42,888.1,1,2,2463.23,0.0,0,0,0
P10009,2023-09-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,46.9,65438.08,500000,3552.42,888.1,1,2,2927.78,1109.2,0,0,0
P10009,2023-10-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.0,65438.08,500000,3552.42,888.1,0,1,5295.73,0.0,0,0,0
P10009,2023-11-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.1,65438.08,500000,3552.42,888.1,0,2,5668.92,0.0,0,0,0
P10009,2023-12-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.2,65438.08,500000,3552.42,888.1,0,1,5642.83,0.0,0,0,0
P10009,2024-01-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.2,65438.08,500000,3552.42,888.1,0,3,4975.51,0.0,0,0,0
P10009,2024-02-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.3,65438.08,500000,3552.42,888.1,0,3,2786.99,0.0,0,0,0
P10009,2024-03-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.4,65438.08,500000,3552.42,888.1,0,2,2083.85,0.0,0,0,0
P10009,2024-04-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.5,65438.08,500000,3552.42,888.1,0,2,5902.31,0.0,0,0,0
P10009,2024-05-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.6,65438.08,500000,3552.42,888.1,0,3,5120.61,0.0,0,0,0
P10009,2024-06-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.7,65438.08,500000,3552.42,888.1,0,1,3497.83,0.0,1,0,0
P10009,2024-07-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.8,65438.08,500000,3552.42,888.1,0,1,5380.44,0.0,0,0,0
P10009,2024-08-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.8,65438.08,500000,3552.42,888.1,0,1,3794.06,0.0,0,1,0
P10009,2024-09-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,47.9,65438.08,500000,3552.42,888.1,0,2,2633.32,0.0,0,0,0
P10009,2024-10-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,48.0,65438.08,500000,3552.42,888.1,0,2,5558.65,0.0,0,0,0
P10009,2024-11-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,48.1,65438.08,500000,3552.42,888.1,0,1,5367.21,0.0,0,0,0
P10009,2024-12-01,2014-10-01,active,Indexed Universal Life,TX,suburban,Broker,monthly,1,48.2,65438.08,500000,3552.42,888.1,0,1,3236.7,0.0,0,0,0
P10010,2023-01-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.4,69175.96,250000,362.64,271.98,0,2,1036.72,0.0,0,0,0
P10010,2023-02-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.5,69175.96,250000,362.64,271.98,0,2,1046.03,0.0,0,0,0
P10010,2023-03-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.6,69175.96,250000,362.64,271.98,0,2,963.75,0.0,0,0,0
P10010,2023-04-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.7,69175.96,250000,362.64,271.98,0,3,470.95,0.0,0,0,0
P10010,2023-05-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.8,69175.96,250000,362.64,181.32,0,3,418.94,0.0,0,0,0
P10010,2023-06-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.8,69175.96,250000,362.64,271.98,0,2,756.11,0.0,0,1,0
P10010,2023-07-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,33.9,69175.96,250000,362.64,271.98,0,2,984.06,0.0,0,0,0
P10010,2023-08-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.0,69175.96,250000,362.64,271.98,0,2,405.4,0.0,0,0,0
P10010,2023-09-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.1,69175.96,250000,362.64,271.98,0,3,1069.82,0.0,0,0,0
P10010,2023-10-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.2,69175.96,250000,362.64,271.98,0,6,792.25,0.0,1,0,0
P10010,2023-11-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.2,69175.96,250000,362.64,271.98,0,2,522.86,0.0,0,0,0
P10010,2023-12-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.3,69175.96,250000,362.64,271.98,0,4,698.82,0.0,0,0,0
P10010,2024-01-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.4,69175.96,250000,362.64,271.98,0,3,1221.31,0.0,0,0,0
P10010,2024-02-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.5,69175.96,250000,362.64,271.98,0,2,461.54,0.0,0,1,0
P10010,2024-03-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.6,69175.96,250000,362.64,271.98,0,4,1255.35,0.0,0,0,0
P10010,2024-04-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.7,69175.96,250000,362.64,271.98,0,4,1289.13,0.0,1,0,0
P10010,2024-05-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.8,69175.96,250000,362.64,271.98,0,3,658.57,0.0,0,0,0
P10010,2024-06-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.8,69175.96,250000,362.64,271.98,0,4,650.05,0.0,0,0,0
P10010,2024-07-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,34.9,69175.96,250000,362.64,271.98,0,2,712.35,0.0,0,0,0
P10010,2024-08-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,35.0,69175.96,250000,362.64,271.98,0,2,1325.94,0.0,0,0,0
P10010,2024-09-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,35.1,69175.96,250000,362.64,271.98,0,2,1311.5,0.0,0,0,0
P10010,2024-10-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,35.2,69175.96,250000,362.64,271.98,0,3,1011.98,0.0,0,0,0
P10010,2024-11-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,35.2,69175.96,250000,362.64,181.32,0,3,1211.86,0.0,0,0,0
P10010,2024-12-01,2017-08-01,active,Indexed Universal Life,TX,urban,Agent,quarterly,1,35.3,69175.96,250000,362.64,271.98,0,3,1379.37,0.0,0,0,0
P10011,2023-01-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.2,66600.97,100000,32.05,96.14,0,2,8.12,0.0,0,0,0
P10011,2023-02-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.3,66600.97,100000,32.05,96.14,0,2,19.37,0.0,0,0,0
P10011,2023-03-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.4,66600.97,100000,32.05,96.14,1,2,13.85,0.0,0,0,0
P10011,2023-04-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.5,66600.97,100000,32.05,96.14,1,4,17.74,0.0,0,0,0
P10011,2023-05-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.6,66600.97,100000,32.05,96.14,0,3,25.54,0.0,0,0,0
P10011,2023-06-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.7,66600.97,100000,32.05,96.14,0,2,19.76,0.0,0,0,0
P10011,2023-07-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.8,66600.97,100000,32.05,96.14,0,2,34.0,0.0,0,0,0
P10011,2023-08-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.8,66600.97,100000,32.05,96.14,0,3,22.98,0.0,0,0,0
P10011,2023-09-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,28.9,66600.97,100000,32.05,96.14,0,4,51.37,10.96,0,0,0
P10011,2023-10-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.0,66600.97,100000,32.05,96.14,0,2,66.23,0.0,0,0,0
P10011,2023-11-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.1,66600.97,100000,32.05,96.14,0,3,45.58,14.37,0,0,0
P10011,2023-12-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.2,66600.97,100000,32.05,96.14,0,3,37.98,0.0,0,0,0
P10011,2024-01-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.2,66600.97,100000,32.05,96.14,1,3,83.14,0.0,0,1,0
P10011,2024-02-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.3,66600.97,100000,32.05,96.14,1,3,43.34,0.0,0,0,0
P10011,2024-03-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.4,66600.97,100000,32.05,96.14,1,3,43.94,5.9,0,0,0
P10011,2024-04-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.5,66600.97,100000,32.05,96.14,1,3,73.63,0.0,0,0,0
P10011,2024-05-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.6,66600.97,100000,32.05,96.14,1,3,52.1,5.38,0,0,0
P10011,2024-06-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.7,66600.97,100000,32.05,96.14,2,3,110.72,0.0,0,0,0
P10011,2024-07-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.8,66600.97,100000,32.05,96.14,1,3,47.19,0.0,1,0,0
P10011,2024-08-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.8,66600.97,100000,32.05,96.14,1,3,59.56,0.0,0,0,0
P10011,2024-09-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,29.9,66600.97,100000,32.05,96.14,1,2,81.79,0.0,0,0,0
P10011,2024-10-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,30.0,66600.97,100000,32.05,96.14,1,3,118.76,0.0,0,0,0
P10011,2024-11-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,30.1,66600.97,100000,32.05,96.14,1,3,131.25,0.0,0,0,0
P10011,2024-12-01,2022-10-01,active,Indexed Universal Life,OH,urban,Broker,annual,1,30.2,66600.97,100000,32.05,96.14,1,3,64.43,0.0,0,0,0
P10012,2023-01-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,75.5,92618.4,100000,29.54,88.61,0,5,341.05,0.0,0,0,0
P10012,2023-02-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,75.6,92618.4,100000,29.54,88.61,0,5,413.36,0.0,0,0,0
P10012,2023-03-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,75.7,92618.4,100000,29.54,88.61,0,5,477.19,0.0,0,0,0
P10012,2023-04-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,75.8,92618.4,100000,29.54,88.61,0,6,329.31,0.0,0,0,0
P10012,2023-05-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,75.8,92618.4,100000,29.54,88.61,0,6,463.05,0.0,0,0,0
P10012,2023-06-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,75.9,92618.4,100000,29.54,88.61,0,5,316.95,0.0,0,0,0
P10012,2023-07-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.0,92618.4,100000,29.54,88.61,0,5,269.37,0.0,1,0,0
P10012,2023-08-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.1,92618.4,100000,29.54,88.61,1,8,571.98,0.0,0,0,0
P10012,2023-09-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.2,92618.4,100000,29.54,88.61,0,7,281.47,0.0,0,0,0
P10012,2023-10-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.2,92618.4,100000,29.54,88.61,0,5,397.6,0.0,0,0,0
P10012,2023-11-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.3,92618.4,100000,29.54,88.61,0,6,215.16,0.0,1,0,0
P10012,2023-12-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.4,92618.4,100000,29.54,88.61,1,6,577.79,0.0,0,0,0
P10012,2024-01-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.5,92618.4,100000,29.54,88.61,1,5,577.55,0.0,0,0,0
P10012,2024-02-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.6,92618.4,100000,29.54,88.61,1,7,377.49,0.0,0,0,0
P10012,2024-03-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.7,92618.4,100000,29.54,88.61,1,5,366.25,0.0,0,0,0
P10012,2024-04-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.8,92618.4,100000,29.54,88.61,1,5,379.45,0.0,0,0,0
P10012,2024-05-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.8,92618.4,100000,29.54,88.61,1,5,442.49,0.0,1,0,0
P10012,2024-06-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,76.9,92618.4,100000,29.54,88.61,1,5,526.51,0.0,0,0,0
P10012,2024-07-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,77.0,92618.4,100000,29.54,88.61,1,7,562.16,0.0,0,0,0
P10012,2024-08-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,77.1,92618.4,100000,29.54,88.61,0,5,568.0,0.0,0,0,0
P10012,2024-09-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,77.2,92618.4,100000,29.54,88.61,0,10,257.01,0.0,0,0,0
P10012,2024-10-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,77.2,92618.4,100000,29.54,88.61,0,5,637.04,0.0,0,0,0
P10012,2024-11-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,77.3,92618.4,100000,29.54,88.61,0,5,530.14,0.0,0,0,0
P10012,2024-12-01,2014-07-01,active,Whole Life,CA,urban,Agent,annual,1,77.4,92618.4,100000,29.54,88.61,0,6,504.36,0.0,0,0,0
P10013,2023-01-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,52.9,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2023-02-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.0,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2023-03-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.1,59332.08,250000,578.03,433.52,0,0,0.0,0.0,0,0,0
P10013,2023-04-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.2,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2023-05-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.2,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2023-06-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.3,59332.08,250000,578.03,433.52,0,2,0.0,0.0,0,0,0
P10013,2023-07-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.4,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2023-08-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.5,59332.08,250000,578.03,289.01,0,0,0.0,0.0,0,1,0
P10013,2023-09-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.6,59332.08,250000,578.03,433.52,0,0,0.0,0.0,0,0,0
P10013,2023-10-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.7,59332.08,250000,578.03,433.52,0,0,0.0,0.0,0,1,0
P10013,2023-11-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.8,59332.08,250000,578.03,433.52,1,1,0.0,0.0,0,0,0
P10013,2023-12-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.8,59332.08,250000,578.03,433.52,1,0,0.0,0.0,0,0,0
P10013,2024-01-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,53.9,59332.08,250000,578.03,433.52,0,0,0.0,0.0,0,0,0
P10013,2024-02-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,54.0,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2024-03-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,54.1,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2024-04-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,54.2,59332.08,250000,578.03,433.52,0,1,0.0,0.0,0,0,0
P10013,2024-05-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,54.2,59332.08,250000,578.03,289.01,0,0,0.0,0.0,0,0,0
P10013,2024-06-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,54.3,59332.08,250000,578.03,433.52,0,0,0.0,0.0,0,0,0
P10013,2024-07-01,2022-02-01,active,Term Life,CA,suburban,Bank,quarterly,1,54.4,59332.08,250000,578.03,433.52,0,0,0.0,0.0,0,0,0
